filename,al10_drop,al10_last,al10_mean,al10_min,al10_p10,al10_slope,al10_std,al_drop,al_last,al_mean,al_min,al_p10,al_slope,al_std,mot_max,mot_mean,sf10_drop,sf10_last,sf10_mean,sf10_min,sf10_p10,sf10_slope,sf10_std,sf_drop,sf_last,sf_mean,sf_min,sf_p10,sf_slope,sf_std,worst_patch
base-noprop__190a31ba334eafd595032f1742e0cdf9b9183281__炸虾菇__v0__d4a9a588__c0.mp4,0.10718286,0.96436024,0.7347508,0.6258498,0.6310003,0.0066862717683136095,0.092609875,0.043433607,0.9774208,0.87818974,0.8334412,0.83652455,0.002624451053943546,0.039308053,0.07308685779571533,0.047746140509843826,0.058082283,0.9660444,0.85563594,0.80565125,0.81275386,0.0026326557039743383,0.03866758,0.024961293,0.9820114,0.9259359,0.90255594,0.90813756,0.0013132154823762988,0.019623818,0.5198589563369751
base-noprop__2e743de79a09fe6b92bd9666baeed5733a188d07__毒蘑菇__v0__7246878b__c0.mp4,0.5635622,0.556865,0.52213293,0.36450034,0.39243606,-0.0003067009710511667,0.117928796,0.25958234,0.811725,0.7985632,0.703695,0.7327634,-0.000826306906142275,0.054776613,0.17432701587677002,0.1160963699221611,0.16267842,0.8128289,0.8326236,0.77875847,0.8050721,-0.0031895250553198944,0.03236967,0.09655011,0.905335,0.9146595,0.878022,0.8919526,-0.0018008522129812703,0.019798225,0.4083065390586853
base-noprop__5cd87e0e73b2c6ed3b794bb426544d934c63d371__粽子菇__v0__b1a5b234__c0.mp4,0.08471656,0.9720508,0.9586967,0.90795827,0.9250714,-5.591799147985471e-05,0.022810033,0.04234034,0.9840845,0.97681403,0.9524382,0.9590239,-7.432887676677099e-05,0.012418918,0.01657843589782715,0.004406553227454424,0.07476902,0.9720507,0.96011144,0.9179058,0.92972004,-6.428914579007666e-05,0.020637996,0.025996208,0.9856354,0.9812207,0.96898997,0.96928066,-7.94913928970426e-05,0.007998227,0.44246381521224976
exact-r2__925f4fc967e14c8e90c385f11e3c899b2fa6c14c__爆炸菇（爆炸前）__v910__flag__913dfdf0__c0.mp4,0.40228057,0.53996193,0.75456506,0.53768873,0.5458653,-0.020000834945633487,0.14378408,0.14183056,0.8196878,0.8935589,0.8185446,0.82110953,-0.0073969991428579004,0.051957045,0.05788975954055786,0.03275056555867195,0.2137019,0.7520304,0.8486668,0.73614836,0.7430231,-0.011130874159307828,0.07888526,0.10294354,0.87757754,0.9263094,0.8720505,0.87774694,-0.005540223696486276,0.038851872,0.39883461594581604
exact-r1__79f230727aabe8ef102ae19bed33d5a83a2045ee__毒蘑菇__v761__flag__c45f48b5__c0.mp4,0.6661998,0.33144534,0.53410155,0.32605672,0.3323491,-0.03229413266945263,0.24014717,0.27575248,0.72596097,0.8116032,0.71860665,0.72463197,-0.013996662005134258,0.10229491,0.13242340087890625,0.08641987293958664,0.2859069,0.71801746,0.8039776,0.7063496,0.71462035,-0.014260937279392136,0.10589058,0.1504687,0.8583844,0.8980231,0.84478503,0.8476071,-0.007467768585729041,0.056344945,0.30829980969429016
base-noprop__11cbd6bb7e2ef5f62a971e19d40e2ef2d0d3b3f7__炸虾菇__v0__17c05d5f__c0.mp4,0.65139264,0.44308925,0.44991863,0.30008388,0.31308195,-0.010898002346042593,0.14466374,0.26017588,0.79498726,0.79593855,0.71094805,0.7410992,-0.004216645369416643,0.056229252,0.2066589593887329,0.13378509879112244,0.121527135,0.86380756,0.8650534,0.83525985,0.8404011,-0.0020856106351957887,0.026034504,0.06725043,0.9232393,0.9297237,0.9149516,0.9169207,-0.0015252002260901724,0.015020208,0.5206940770149231
exact-r1__44993cb2159040cd5c551870f50670ead8e9a055__吐司菇__v434__bubble__97241be1__c0.mp4,0.58994365,0.72849315,0.7759785,0.39493373,0.54025346,-0.021254475291067446,0.17863318,0.14079565,0.91142213,0.9208962,0.84942913,0.8667478,-0.005823721527582123,0.043522846,0.031231582164764404,0.01634873077273369,0.2856046,0.89939165,0.8813625,0.69927275,0.7970619,-0.007989325660019527,0.071008906,0.113182366,0.9372101,0.937245,0.88022965,0.8934099,-0.004400615341107346,0.034411248,0.1996041238307953
base-noprop__45ec56f5f20bca20bb45a07b0652cb24f9a8a27f__毒蘑菇__v0__a60b4536__c0.mp4,0.64290273,0.9742051,0.66719025,0.35057285,0.38768944,0.005959129940144153,0.2212803,0.15069854,0.9792296,0.9120767,0.8428967,0.8531835,0.001148008605237078,0.048320204,0.08974814414978027,0.049912575632333755,0.32024723,0.97420514,0.8753026,0.6732283,0.69980204,-0.0021369012565952074,0.092254125,0.07668841,0.9860611,0.9619892,0.9194493,0.9263423,-0.00035719985782864215,0.020609166,0.478534460067749
base-noprop__3dae41227ff60a4b209b7b13235ac3a5ab6a6106__粽子菇__v0__9dd8bd65__c0.mp4,0.510986,0.81060654,0.7169764,0.4816455,0.48439068,-0.015067223474206673,0.20535506,0.19657981,0.9213318,0.88675916,0.7932324,0.7953668,-0.005479999622808604,0.075567335,0.10040992498397827,0.049396369606256485,0.18888634,0.863804,0.8747906,0.8037451,0.8085897,-0.007100751336384201,0.06686924,0.10144663,0.9441509,0.9361554,0.89312077,0.8953743,-0.003376218405636881,0.0364998,0.5608368515968323
base-noprop__29af5842d44da656007592c88ff0c6c1e5b6fe39__汉堡菇__v0__90efa81e__c0.mp4,0.48062456,0.90266865,0.69606185,0.44856477,0.48267677,0.005702663257187997,0.16181849,0.17910922,0.9474013,0.8770958,0.78779936,0.80224574,0.0014091134660328749,0.056490317,0.11716103553771973,0.05298834294080734,0.11579424,0.915586,0.86902,0.81510115,0.83088946,0.0018140119997409009,0.039340805,0.066599846,0.9554803,0.9300843,0.90160155,0.9069984,0.0007403970589279573,0.021573829,0.49699902534484863
generic__3ea8cf079e959693153dd04695b6f05e21f1dca3__爆炸菇（爆炸前）__v230__eyemask__1ad1dfde__c0.mp4,0.4897933,0.9469955,0.7568359,0.49732494,0.5112805,-0.015741906147229354,0.19991656,0.13601178,0.9609088,0.92084986,0.8526959,0.8550908,-0.004667088389396666,0.052151162,0.07108372449874878,0.03594861179590225,0.19643158,0.9484345,0.8832453,0.7906867,0.7947138,-0.0070672893359256,0.07833208,0.06915486,0.97368056,0.9567985,0.922215,0.9243133,-0.002401777348028346,0.02560591,0.4942035377025604
exact-r1__4912cf7d31eb5fe829404518396c23ded5f669ac__粽子菇__v466__glasses__1a4e2b7c__c0.mp4,0.91099864,0.10320996,0.2152495,0.056350663,0.061213158,-0.025900216611183212,0.26369008,0.69724125,0.49706197,0.54570544,0.2758667,0.37284476,-0.01632415464979858,0.18289004,0.5012211799621582,0.2822318971157074,0.37725854,0.6206771,0.7088773,0.59149194,0.61003155,-0.01450798610453549,0.10901319,0.22712094,0.7774945,0.8279373,0.7571622,0.77134836,-0.008660524553461044,0.06771181,0.3985467553138733
exact-r2__b9a30f48e83d3a6f856772d9db5ce9ffdbec4263__蘑菇力__v1156__crown__cbeb6f3f__c0.mp4,0.7808975,0.2629006,0.42166212,0.19614162,0.20777988,-0.033913409624528504,0.27798182,0.30329543,0.7913103,0.8217367,0.6815175,0.7029081,-0.01089094944386612,0.09399431,0.12757068872451782,0.07261393219232559,0.47818238,0.5284367,0.6980773,0.49987978,0.5285997,-0.023251246322285046,0.16744569,0.18115216,0.8650472,0.8943505,0.8090882,0.8148676,-0.007077725508467489,0.05770878,0.24723806977272034
exact-r1__b82c22aabf22370980516e8553f71b8cb79dce6c__蘑菇力__v1147__crown__72609b7f__c0.mp4,0.58834475,0.46523345,0.7513169,0.4018976,0.46980283,-0.031221251949491255,0.21932532,0.16743076,0.85034645,0.9216722,0.8233174,0.85082567,-0.008128531365526537,0.05675133,0.06883949041366577,0.03076562099158764,0.36352718,0.77255696,0.8712241,0.6267152,0.7381666,-0.01436533669944809,0.11199218,0.107625365,0.91918594,0.9524379,0.8844775,0.9135629,-0.004393360183644177,0.03221795,0.4635199308395386
base-noprop__28a9118cfcb39ecdaa356dae1cfd75d6409d77fc__蘑菇力__v0__f7fe2916__c0.mp4,0.15018964,0.90152174,0.89687234,0.80960447,0.8577573,-0.0024593911269907938,0.03645664,0.049413502,0.95787024,0.95047796,0.92308503,0.9280145,-0.0007584785284261223,0.016710388,0.030180275440216064,0.013219102285802364,0.10705185,0.9051589,0.9147294,0.85722816,0.8844671,-0.0023785616922755467,0.02608257,0.035611987,0.96422005,0.963697,0.94635504,0.95160484,-0.0008212887486921456,0.00950259,0.4472304880619049
exact-r1__2501c3780339f5d59c1798b6a6ec028ad77dfb93__炸虾菇__v234__eyemask__e07c8387__c0.mp4,0.24878138,0.7510484,0.8553461,0.7425552,0.7524449,-0.009945231110682157,0.07404446,0.09466922,0.9008594,0.9438763,0.9008594,0.90494716,-0.0035022792844432967,0.025859244,0.03153711557388306,0.017983529716730118,0.15387118,0.83746535,0.89520323,0.83746535,0.8421086,-0.0052912551541573535,0.042933624,0.06313217,0.93239653,0.9618598,0.93239653,0.93474054,-0.002332494605200096,0.017120874,0.3109067678451538
base-noprop__58f1eb94dfa1635a5bd8ef3c9f0f7ca945b65730__吐司菇__v0__6517c5cf__c0.mp4,0.71880496,0.90936387,0.5934918,0.24099734,0.249204,-0.006464912692313136,0.2685543,0.25813234,0.9560586,0.85253084,0.72286296,0.72621214,-0.002325466616822808,0.09177203,0.16622400283813477,0.08342746645212173,0.2125302,0.93854296,0.85608035,0.7478044,0.75786805,-0.0015623677271628155,0.062779754,0.101133406,0.97089195,0.93595827,0.88233185,0.88663006,-0.001051575475530646,0.031276345,0.4014711380004883
exact-r2__579b7375a39c56aa97ed82de55ae9d9e7096a3db__汉堡菇__v558__scooter__207a7f1a__c0.mp4,0.91005176,0.11384294,0.5058373,0.07972489,0.1027386,-0.05451364106988246,0.39847097,0.6359853,0.42944992,0.69504315,0.35438246,0.3923359,-0.0364215132806141,0.27108794,0.3490469455718994,0.169257253408432,0.46726054,0.5313796,0.75794667,0.5225162,0.53229713,-0.028005191754446664,0.201069,0.2948073,0.7561675,0.86430055,0.6967455,0.72491354,-0.015418383149290293,0.117510006,0.3480788767337799
exact-r1__5ab5a9fe0160f015289953c92ae280e9b992230a__炸虾菇__v575__coffee__0e40ace4__c0.mp4,0.83938324,0.19777733,0.49505734,0.14732948,0.19666517,-0.041100401490219964,0.30286658,0.43021703,0.68379796,0.8010905,0.5623667,0.67099965,-0.017076195169814484,0.12589625,0.2587919235229492,0.11328740417957306,0.38710266,0.71610415,0.826209,0.5996101,0.7107293,-0.013457793374306587,0.10371754,0.17822236,0.86292017,0.9143778,0.8143891,0.85929084,-0.006806149725386265,0.050351482,0.4309365153312683
base-noprop__3ab5e095ea7925663c71572cdf310f6c6d4c208d__爆炸菇（爆炸后）__v0__52ea9b94__c0.mp4,0.8224123,0.70415616,0.515711,0.16928057,0.20298052,-0.031676278387016005,0.30951524,0.36668283,0.8693533,0.7782961,0.62872434,0.63822377,-0.013946385369470468,0.13625368,0.2213423252105713,0.12443190813064575,0.24050933,0.84688604,0.8323534,0.75118357,0.75316846,-0.008658998391845014,0.07774131,0.1453405,0.91817284,0.902728,0.85006666,0.85322595,-0.005542366047621721,0.048897106,0.48344436287879944
exact-r2__2501c3780339f5d59c1798b6a6ec028ad77dfb93__炸虾菇__v234__eyemask__e07c8387__c0.mp4,0.4474485,0.5832016,0.7213472,0.54299283,0.56459415,-0.019889929313433516,0.14557728,0.1246317,0.8763832,0.9220576,0.8702621,0.874468,-0.005360619411638121,0.037941743,0.044023215770721436,0.028902610763907433,0.19508576,0.8054222,0.85457546,0.79535544,0.7996234,-0.00766239577366899,0.06243458,0.0820626,0.91855055,0.9509602,0.9128312,0.9179349,-0.003432026081405594,0.024118595,0.2864820659160614
generic__58a25304d5897daa19607fb3b5ce8c1f9d1c340f__炸虾菇__v335__coffee__c245ba49__c0.mp4,0.4372074,0.56665283,0.7904788,0.54436475,0.592648,-0.023680011627702356,0.17099774,0.097283065,0.8884625,0.93829054,0.8884625,0.8963162,-0.005207391595651992,0.036731504,0.06609106063842773,0.032448023557662964,0.11898559,0.8625865,0.9208064,0.8625865,0.88262635,-0.0054962486028671195,0.038595557,0.036326587,0.95307034,0.97073853,0.95307034,0.95648575,-0.0019190070539595132,0.013481357,0.6222416162490845
exact-r1__3550d4d593884e660092f1bb1c9c8c880eb3e04f__吐司菇__v353__glasses__368117e2__c0.mp4,0.16124588,0.61099964,0.53776556,0.21584225,0.26325402,0.009613844628626179,0.1509041,0.059964836,0.89759064,0.8815835,0.7962617,0.81795853,0.0020372027111618986,0.034424525,0.11085385084152222,0.055094003677368164,0.092179656,0.80604184,0.8063974,0.7264117,0.7738861,-0.0004920782190066797,0.028754737,0.026664495,0.9405262,0.93667734,0.9070673,0.91391885,0.000440308522329974,0.0127046285,0.4790674149990082
base-noprop__3eb6d97760f838a366c3ddc9c5fe31024af3ddd6__粽子菇__v0__16c5c924__c0.mp4,0.6648752,0.96292186,0.6140136,0.32017726,0.34029,0.013114058894837792,0.23130603,0.21800297,0.9784647,0.8689188,0.7724779,0.7855898,0.003560975606262445,0.071638495,0.13035863637924194,0.06413615494966507,0.22008789,0.96292186,0.8435785,0.7649647,0.7717734,0.0033793461181429543,0.07534952,0.09213412,0.98177874,0.93305486,0.90022355,0.90185493,0.0011957599947103898,0.031228403,0.3778095543384552
generic__e6e98683f20bb8f7f894e3c8abc003b9df6e8bcf__炸虾菇__v899__glasses__b0bc1b47__c0.mp4,0.18570018,0.791339,0.8341813,0.7759131,0.7923467,-0.0048646344379945205,0.04498166,0.053059816,0.92687815,0.931357,0.914606,0.9199736,-0.0011565449680735558,0.012525299,0.03218734264373779,0.023873284459114075,0.106681585,0.8808944,0.8849014,0.8551005,0.8633026,-0.0021989206551563207,0.024659934,0.034971237,0.95247597,0.95523036,0.9460639,0.9484433,-0.0008120580388623483,0.008547426,0.5678554773330688
base-noprop__2276ebe5ea41733077c3d5d88d4cdb9e6f3ef7ef__粽子菇__v0__474a165b__c0.mp4,0.06957054,0.95208097,0.93744594,0.9079078,0.9107249,-0.0007732458736585637,0.020586977,0.02482903,0.9725708,0.9713063,0.9604832,0.9634704,-0.0005155692223032505,0.00645324,0.007594704627990723,0.004727918189018965,0.06895709,0.9543719,0.93916404,0.90976,0.91391224,-0.0007452970672502093,0.020408915,0.02156943,0.979216,0.97603434,0.9677852,0.9698064,-0.0003041650348972613,0.005814793,0.5818055868148804
exact-r1__f16563383dc7f5abb88446494148bd692e6b4a57__爆炸菇（爆炸前）__v1520__scooter__ad0ffcf2__c0.mp4,0.88942015,0.099898905,0.45151278,0.0855532,0.094610125,-0.05324672905382198,0.39200127,0.48793727,0.49723682,0.73576945,0.4938898,0.4973415,-0.029092355620248502,0.20235102,0.28630685806274414,0.14606541395187378,0.42398506,0.5555542,0.7512947,0.5509884,0.556475,-0.023792801167182766,0.16373129,0.20930457,0.7795713,0.8818348,0.77718014,0.77962637,-0.012079405101391653,0.083316006,0.3449791371822357
exact-r1__655591f8a2e3f43e7dd87e08844065a68a1b8e56__爆炸菇（爆炸后）__v642__flag__3196f35d__c0.mp4,0.8008381,0.14657786,0.37690607,0.13972932,0.15604503,-0.02543949740736382,0.19520575,0.42697865,0.5256244,0.7208012,0.5256244,0.55478597,-0.016417925124583028,0.11460214,0.2639724016189575,0.14725711941719055,0.30032754,0.64701915,0.764332,0.64701915,0.6790483,-0.011152723737856161,0.07711452,0.18372273,0.7895968,0.8680581,0.7895968,0.80288553,-0.00747043506901253,0.05017959,0.38720953464508057
exact-r1__c007a585fe1a51f120df3496d8ad08b0ae893f04__爆炸菇（爆炸后）__v1197__bubble__06bd52b6__c0.mp4,0.68208396,0.35517168,0.60560906,0.3033846,0.3344473,-0.032150900587734024,0.22726272,0.17125934,0.8210751,0.88667977,0.8210751,0.83214635,-0.007497939608784997,0.051618427,0.05564206838607788,0.029864471405744553,0.30470985,0.6807589,0.81157154,0.6807589,0.7160036,-0.012696737946257784,0.086390875,0.11839348,0.87671715,0.9165442,0.87528217,0.8754446,-0.0053694701124085975,0.03707508,0.1964935064315796
exact-r2__48edbebb09f4066019f3a893bd82184d9bdce8fd__粽子菇__v465__scooter__e0849fdb__c0.mp4,0.90334594,0.08845694,0.42396003,0.08815937,0.09034678,-0.05234934907892479,0.38132107,0.39104474,0.6002447,0.7780194,0.6002096,0.6024052,-0.022766564144447384,0.15590689,0.2084357738494873,0.1153460144996643,0.3516336,0.6422451,0.7719139,0.63987166,0.64120644,-0.01923694122921337,0.13729438,0.1866746,0.8081038,0.8933654,0.8079934,0.81002986,-0.010351157294431706,0.070138365,0.3187495768070221
base-props__b5751664c907d7f8d89a1aa58474e961773ea73a__粽子菇__v722__crown__72c9a4ea__c0.mp4,0.71388316,0.7884412,0.6540582,0.19555598,0.22214116,0.0006742946538529504,0.2500849,0.27607745,0.927158,0.87437457,0.6878169,0.7071944,0.0003333001033119557,0.09024767,0.16100674867630005,0.05885966867208481,0.24702913,0.8565772,0.8381206,0.68126833,0.68838793,-0.000171151969272649,0.08164526,0.13117784,0.9478052,0.9332341,0.84735954,0.8553905,-4.452019340907873e-05,0.041512772,0.3987025320529938
exact-r2__c5d4f69fc5cf3a4abccb8fe4f3a2132f7aeb0be7__汉堡菇__v1233__glasses__b62890cf__c0.mp4,0.5222523,0.13609415,0.32423303,0.13609415,0.1368743,-0.015501804178646902,0.17724432,0.31923485,0.57637787,0.6996246,0.5571083,0.5701498,-0.010689567082484247,0.10205579,0.24947893619537354,0.1656063050031662,0.28571683,0.6119404,0.7361557,0.59971774,0.61003506,-0.01109325850433984,0.09024874,0.13940126,0.80179316,0.865231,0.80179316,0.8039229,-0.005524508566724469,0.043432403,0.32848691940307617
exact-r1__7e246fadacbc4777412514b06881f29674ac1928__炸虾菇__v785__glasses__9710d0be__c0.mp4,0.81503475,0.12371491,0.33489546,0.0996189,0.123111576,-0.02334393158908419,0.22172756,0.23953456,0.7378725,0.8005153,0.723646,0.735961,-0.006649232841291925,0.06818528,0.1694866418838501,0.11348861455917358,0.2472145,0.7365082,0.7683037,0.67834646,0.6921004,-0.005090728166546278,0.07232754,0.09443349,0.9048486,0.91400385,0.87663054,0.8821651,-0.0016042636670614082,0.025773011,0.3206765055656433
base-noprop__50ad428af3b86412de8a648a8194cebfd6685400__汉堡菇__v0__22c66e78__c0.mp4,0.3357485,0.7193708,0.80116767,0.65335184,0.6799803,-0.015289442871399083,0.12315105,0.101640105,0.90001774,0.9299869,0.89224935,0.89394945,-0.004986618170625145,0.038757935,0.04015105962753296,0.023189863190054893,0.16354465,0.843435,0.8818736,0.82555556,0.82747763,-0.00788052598007113,0.06422504,0.06320846,0.9358268,0.9531767,0.930681,0.93200713,-0.0030304860809574983,0.023453988,0.5866066217422485
base-noprop__cd19e3a058e1dc2909d79dd0b89fd5e5cf73511a__炸虾菇__v0__5af0724a__c0.mp4,0.28490746,0.96182424,0.86037,0.7029425,0.71962535,0.00023775167851581205,0.11145842,0.091474056,0.9721704,0.94510525,0.9033679,0.90697473,-0.0003721634507650432,0.033140928,0.05416750907897949,0.02540110982954502,0.10030699,0.96337736,0.93065035,0.8875431,0.8910724,-0.0006671404178905788,0.03627121,0.039628267,0.9798045,0.9705064,0.95521367,0.9560926,-0.00043539844247194004,0.0133972,0.5459282994270325
exact-r1__256b55303d2ece49031dba768c8d8f85b8dabced__炸虾菇__v240__eyemask__ac4ffce8__c0.mp4,0.27452332,0.5548941,0.67756045,0.5548941,0.571552,-0.012066339197837322,0.08340549,0.14495605,0.78023165,0.8379797,0.7799453,0.78313094,-0.006891992252334762,0.048627585,0.07447707653045654,0.05164739862084389,0.1592611,0.7593298,0.8173108,0.754948,0.7626899,-0.00719091331534707,0.053313293,0.10144657,0.85470873,0.8896271,0.85340285,0.85559016,-0.004744673552720438,0.03534209,0.5424966216087341
exact-r1__5ec48c31e3fd972fc72bf195943b25096d9ca8c4__吐司菇__v594__scooter__71275745__c0.mp4,0.88983494,0.082122244,0.43160206,0.07870106,0.09327415,-0.051758146966281164,0.37886116,0.69239056,0.28764018,0.65771866,0.28360212,0.30133238,-0.03841755377209703,0.26019078,0.36027613282203674,0.19307741522789001,0.5242047,0.45393673,0.74308985,0.44433135,0.45940682,-0.026733734008116218,0.18174718,0.33925194,0.6479163,0.850796,0.6429327,0.6527104,-0.017300805261012603,0.119280815,0.31780412793159485
exact-r1__ef123ce1074347b28af71845b5364e749c42bcbc__汉堡菇__v1500__bubble__e51c62cd__c0.mp4,0.6123182,0.6905304,0.7471529,0.37643862,0.43745354,-0.0226763639407667,0.18666251,0.16182971,0.9088648,0.9116857,0.8281754,0.8459039,-0.0051499583386621075,0.042560734,0.053969383239746094,0.025486471131443977,0.32344472,0.87693346,0.85709506,0.66531205,0.7262562,-0.008823388473318507,0.084408276,0.11435455,0.95156914,0.9371723,0.8785403,0.8952892,-0.0032524941231422216,0.03105735,0.14662817120552063
exact-r2__ed98d430cfc74099d974a69750bfeda82a103b4a__汉堡菇__v1493__bubble__55c2eb70__c0.mp4,0.87207323,0.14473405,0.41459504,0.11219542,0.1228112,-0.04675738020200033,0.34221026,0.34796894,0.6601176,0.7927815,0.6387588,0.64724576,-0.018137557351070914,0.12286026,0.2002764344215393,0.0918104350566864,0.33622158,0.6949794,0.7609859,0.6483444,0.6695184,-0.012068365814657549,0.11151644,0.16358429,0.8546556,0.8845919,0.82950824,0.8382288,-0.007075547111835389,0.053442046,0.16366606950759888
base-noprop__507ce1e393891e0f47c90aad7b6087098ce6304a__粽子菇__v0__6c9fdee3__c0.mp4,0.7216903,0.84445804,0.5871318,0.25889707,0.29716188,0.0021154727094729493,0.23870723,0.33839637,0.9349615,0.83233434,0.6502582,0.67469513,-0.0004887182132999877,0.10105614,0.16980504989624023,0.08444352447986603,0.35015154,0.89709634,0.83399945,0.63043576,0.688185,-0.0030125338333868794,0.08982419,0.1733411,0.95041406,0.9167781,0.8179309,0.83585805,-0.0014735881990123561,0.0458689,0.41825902462005615
exact-r1__33d714d07ed58707502e0cad0672a54b727a5a41__吐司菇__v344__glasses__22f7b751__c0.mp4,0.8612589,0.13114347,0.4297125,0.12760216,0.12998366,-0.03830046561572393,0.31118575,0.36726356,0.62534523,0.78211594,0.62324846,0.6250261,-0.01746774774059477,0.13030374,0.25210094451904297,0.13756869733333588,0.23291993,0.7559703,0.84033036,0.75594115,0.7566204,-0.010178013163592984,0.0750254,0.12000024,0.8732566,0.9196846,0.8724065,0.87288445,-0.00550992398158366,0.040274743,0.4482302665710449
