filename,adj_mean,adj_min,marg_drop,marg_end_drop,marg_first,marg_last,marg_lowfrac,marg_max,marg_mean,marg_min,marg_slope,marg_std,oth_mean,own_drop,own_end_drop,own_first,own_gap12,own_last,own_lowfrac,own_max,own_mean,own_min,own_slope,own_std,own_switch,src_drop,src_end_drop,src_first,src_last,src_lowfrac,src_max,src_mean,src_min,src_slope,src_std
base-noprop__54b808c68379bb80df935fac20da98e5db366a47__吐司菇__v0__f034c0d7__c0.mp4,0.9870137572288513,0.9382756352424622,0.008649036,0.0031276792,0.00029069185,-0.0028369874,0.1875,0.009710565,0.0019203951,-0.008358344,-1.841078613423173e-05,0.004918015,0.21738547086715698,0.038436398,-0.018383995,0.21139151,0.006857344415038824,0.2297755,0.1875,0.25250724,0.21930584,0.17295511,0.0010434066592729372,0.020098472,0.3870967741935484,0.069483936,0.036589146,1.0,0.96341085,0.21875,1.0,0.96590155,0.93051606,-0.0008751603930401713,0.017300738
base-noprop__3eb6d97760f838a366c3ddc9c5fe31024af3ddd6__爆炸菇（爆炸后）__v0__588452da__c0.mp4,0.994604766368866,0.9793142080307007,0.007206086,-0.0033806823,-0.045721687,-0.042341005,0.21875,-0.039197493,-0.045670584,-0.052927773,0.00021038098735980492,0.0034136598,0.08287257701158524,0.011837132,0.0005087666,0.038347803,0.0022652093321084976,0.037839036,0.15625,0.04791096,0.037201997,0.02651067,0.00013730806111470132,0.004629845,0.3225806451612903,0.019853473,0.009717107,1.0,0.9902829,0.1875,1.0,0.9882729,0.9801465,-0.0002633669684009887,0.004702817
exact-r2__7d44a2bbd0f494878694a9248530e08a9227affb__炸虾菇__v779__glasses__89eee02e__c0.mp4,0.9596273899078369,0.8226238489151001,0.013272554,-0.014580067,-0.052012354,-0.037432287,0.25,-0.031569287,-0.046553787,-0.06528491,0.0006262334739609097,0.010122031,0.1918889284133911,0.13543917,0.1296447,0.18868488,0.008249170146882534,0.05904017,0.0,0.32930315,0.14533515,0.053245712,-0.007027068236143567,0.09221816,0.06451612903225806,0.22991228,0.18077523,1.0,0.8192248,0.0625,1.0,0.86539674,0.7700877,-0.003891587093516152,0.054287575
exact-r1__05e26f5e60986d81eb27d3bff555fb6e8b76fd97__粽子菇__v37__coffee__5e8d49dc__c0.mp4,0.972632110118866,0.9167355298995972,0.0,-0.03957261,0.021791592,0.061364204,0.15625,0.061364204,0.0390521,0.021791592,0.0006538184053780754,0.009217877,0.2986679971218109,0.0,-0.13473108,0.25913942,0.01514102891087532,0.3938705,0.1875,0.3938705,0.3377201,0.25913942,0.0023032809249903903,0.03460417,0.0,0.22851992,0.15127599,1.0,0.848724,0.125,1.0,0.8809953,0.7714801,-0.004191673734932683,0.052264556
base-noprop__36cc3b78b61d9039d9d44b967df0005c6e6e6895__汉堡菇__v0__0f68f4e0__c0.mp4,0.9951751232147217,0.984455943107605,0.028099746,-0.0018509626,-0.016461492,-0.014610529,0.15625,0.014854133,-0.012585286,-0.044561237,0.000250799423001728,0.014127508,0.4830808639526367,0.046396434,0.04562235,0.49170762,0.022469619289040565,0.44608527,0.21875,0.49871296,0.47049558,0.4453112,-0.0016313907075837131,0.017828027,0.0,0.030919671,0.027396202,0.9999999,0.9726037,0.09375,0.9999999,0.9822508,0.9690802,-0.0009570639154428366,0.010316051
exact-r1__91c39501adafbba839f83b6334e1af2e954a86dc__粽子菇__v905__crown__2115ef43__c0.mp4,0.9387384653091431,0.6650609970092773,0.0050373077,-0.032188565,0.033944577,0.06613314,0.15625,0.14131808,0.054837346,0.02890727,0.0010417895036533785,0.01979973,0.5360010266304016,0.08337262,-0.11423221,0.4859645,0.012549287639558315,0.6001967,0.15625,0.7083025,0.59083843,0.40259188,0.0023004403583640042,0.069511205,0.0967741935483871,0.5550823,0.4400469,1.0,0.5599531,0.0625,1.0,0.69870555,0.44491768,-0.014854611124286186,0.15124774
exact-r1__db92b798e1aadc60fbbe4052b859fdc5d2a7e46f__汉堡菇__v1374__flag__7d619672__c0.mp4,0.9911148548126221,0.9660294651985168,0.0014814734,-0.009510264,-0.041180626,-0.03167036,0.125,-0.009682581,-0.03266836,-0.0426621,0.00043118932172437474,0.0075034737,0.23553484678268433,0.061901137,0.024551108,0.22706048,0.009845636785030365,0.20250937,0.15625,0.23317784,0.2028665,0.16515934,-0.0004555309803123953,0.017706804,0.0,0.07064861,0.036628485,1.0000001,0.96337163,0.21875,1.0000001,0.96656644,0.9293515,-0.0019808408867054103,0.022221506
base-props__b4922b313b5f45658c57e964eec6e061ed1c765b__爆炸菇（爆炸后）__v718__eyemask__c2a091da__c0.mp4,0.9899483323097229,0.9748467803001404,0.021236211,0.008162737,0.020527065,0.012364328,0.125,0.04107994,0.022736775,-0.00070914626,-0.0004440464647459487,0.008775844,0.3416942358016968,0.08322051,0.064964294,0.40842468,0.02648356556892395,0.34346038,0.25,0.40842468,0.36443102,0.32520416,-0.0022430354975098263,0.027198428,0.0,0.06438428,0.054198205,0.99999994,0.94580173,0.09375,0.99999994,0.9604745,0.93561566,-0.001525193725950193,0.017253809
base-props__558e28ebbd5a1e6d7bade4cd30fc31f3ed07c04a__蘑菇力__v322__eyemask__1cc0cdde__c0.mp4,0.9828139543533325,0.9325209259986877,0.0073906183,-0.012364,-0.04511276,-0.03274876,0.09375,-0.019893348,-0.043254863,-0.052503377,0.00032553541039791233,0.007597748,0.35840314626693726,0.015103072,-0.026088983,0.28442183,0.012403308413922787,0.3105108,0.28125,0.36231261,0.3151483,0.26931876,0.001957199730175692,0.029327314,0.0,0.0927701,0.047964692,1.0000002,0.95203555,0.25,1.0000002,0.94729096,0.90723014,-0.0009376477461056732,0.02707972
exact-r1__7ceede470341c8d14addf43fd499af7151c8d1c0__炸虾菇__v778__glasses__55737115__c0.mp4,0.9933327436447144,0.9707732796669006,0.01355774,0.005821988,-0.040771924,-0.046593912,0.125,-0.040771924,-0.04653287,-0.054329664,-9.035804688581098e-05,0.0026839976,0.11900316923856735,0.015411794,0.004655108,0.07818192,0.015083879232406616,0.073526815,0.09375,0.085022956,0.07247029,0.06277013,-5.4746152030143703e-05,0.004068519,0.0,0.031380832,0.016373456,0.99999994,0.9836265,0.15625,0.99999994,0.9849984,0.9686191,-0.0002297050049227694,0.0069068414
exact-r1__18550aeb254f3fee4e7bf9994a4d3d285dbf113e__蘑菇力__v155__glasses__6c05197a__c0.mp4,0.9629614949226379,0.850479245185852,0.008857608,-0.027123094,-0.027272105,-0.00014901161,0.1875,0.007881761,-0.008487259,-0.036129713,0.0009095121633884138,0.011518178,0.4641296863555908,0.0043076575,-0.21071354,0.3239276,0.0037948573008179665,0.53464115,0.1875,0.5496154,0.4556424,0.31961995,0.007037709884979165,0.07321418,0.16129032258064516,0.34192622,0.27038157,0.9999999,0.7296183,0.15625,0.9999999,0.78535104,0.65807366,-0.008089205594269048,0.0903428
exact-r1__c4b5a3cb49158de742fefc2345a959ab56706aa5__汉堡菇__v1228__glasses__7aa56a66__c0.mp4,0.973705530166626,0.8492330312728882,0.01654461,-0.016702473,0.0017672777,0.01846975,0.15625,0.024760097,0.00410053,-0.014777333,0.0003712927496546873,0.008590251,0.2608273923397064,0.11710787,0.06942943,0.3147264,0.005093520041555166,0.24529698,0.125,0.35341108,0.26492792,0.19761854,-0.002244300208985798,0.03639315,0.06451612903225806,0.16029996,0.13477135,1.0000002,0.8652289,0.09375,1.0000002,0.9121069,0.8397003,-0.004689029792099742,0.050104864
exact-r2__d4b4dc72228046a3528be5b1403d1447c286b9fb__炸虾菇__v1322__crown__384fe161__c0.mp4,0.9645612239837646,0.8478368520736694,0.025972515,0.0193263,-0.042591274,-0.061917573,0.1875,0.010805726,-0.035287827,-0.06856379,-0.0013763399253929817,0.022793807,0.380132257938385,0.020458132,-0.039565116,0.31745148,0.005469383671879768,0.3570166,0.125,0.44196346,0.34484446,0.29699335,0.0017443916042092335,0.029567478,0.3225806451612903,0.25770295,0.0864355,1.0,0.9135645,0.125,1.0,0.91078204,0.74229705,-0.0023059133888164727,0.052929427
base-noprop__701e58d8fd0b9629cc0d3b9aec0136dcfd79a9f4__炸虾菇__v0__fbd5f3e0__c0.mp4,0.9935755133628845,0.9874066710472107,0.00804624,0.00804624,-0.012631621,-0.02067786,0.15625,-0.008032063,-0.014218712,-0.02067786,-0.00013640231372313358,0.0027989228,0.03757216036319733,0.009783659,0.004070595,0.022739537,0.006419774144887924,0.018668942,0.15625,0.032155745,0.023353446,0.012955878,-0.00011320138736586996,0.004464271,0.06451612903225806,0.022468984,0.008575678,1.0,0.9914243,0.15625,1.0,0.9883635,0.977531,3.439399940878419e-05,0.0052611856
exact-r1__6f6f2d7c0707575b6afdd575fae5abf75eec000d__汉堡菇__v706__coffee__a22a6a77__c0.mp4,0.9786276817321777,0.9037165641784668,0.009723648,-0.0035203546,-0.018166155,-0.0146458,0.125,0.006997049,-0.011629772,-0.027889803,0.00023614685119421937,0.0097977305,0.2913423180580139,0.048853576,0.017258242,0.25104976,0.008755724877119064,0.23379152,0.03125,0.45373198,0.2797126,0.20219618,0.0020639481913309336,0.07294621,0.06451612903225806,0.20214331,0.051891327,1.0,0.9481087,0.1875,1.0,0.9320336,0.7978567,-0.003124528856745878,0.055726167
exact-r2__f0ded2281369569374226c3d97d3dbf8e365ae0a__毒蘑菇__v1514__glasses__6529c6b9__c0.mp4,0.9632487893104553,0.8977158069610596,0.007097006,-0.015182078,-0.046509147,-0.03132707,0.15625,-0.021476775,-0.036662534,-0.053606153,0.0004281209060742002,0.0076300525,0.34421592950820923,0.19284302,0.1045132,0.4051942,0.009583119302988052,0.300681,0.125,0.4173652,0.30755338,0.21235117,-0.0030335436665242647,0.048842423,0.06451612903225806,0.23747563,0.14751148,1.0000001,0.85248864,0.09375,1.0000001,0.866958,0.7625245,-0.0041350912510299724,0.060150977
base-props__45467bec2e9b047dee0217f2ce7f25cf3110e190__爆炸菇（爆炸前）__v255__scooter__aa891a52__c0.mp4,0.9883301854133606,0.9765639901161194,0.003201276,0.003201276,-0.011181682,-0.014382958,0.15625,0.0043133497,-0.004108455,-0.014382958,-2.1389251318145756e-05,0.004369055,0.2842913269996643,0.054873988,0.018303007,0.30252483,0.003557885531336069,0.28422183,0.1875,0.31280735,0.28018287,0.24765085,-0.0008846394488276552,0.018705547,0.0,0.051231563,0.028108597,1.0000002,0.97189164,0.125,1.0000002,0.9703386,0.9487687,-0.000878676302359582,0.011017658
exact-r1__10c0ac04aeb5d2daab305c2cf0c7c468606b21ab__蘑菇力__v100__coffee__edadca69__c0.mp4,0.9895740747451782,0.972248375415802,0.0022929087,-0.0023524612,-0.066451296,-0.064098835,0.15625,-0.050240252,-0.0611745,-0.068744205,4.3471871610303075e-05,0.0039914236,0.10793007910251617,0.0055621564,-0.005696673,0.034771673,0.007042665965855122,0.040468346,0.125,0.07404117,0.046755575,0.029209517,0.0005363337620491954,0.009716376,0.0,0.064593315,0.057501912,1.0,0.9424981,0.125,1.0,0.96026444,0.9354067,-0.0015469201215026402,0.015834298
exact-r1__c1fe0f34398dd6713cc94ea5a6ef326f8c54ec0d__爆炸菇（爆炸前）__v1209__coffee__a7f57350__c0.mp4,0.9687201976776123,0.8767774105072021,0.02502209,-0.021767855,-0.026379645,-0.00461179,0.25,-0.0018619895,-0.026187591,-0.051401734,0.0010806787048966296,0.014995466,0.5176420211791992,0.13875538,0.03755471,0.5308202,0.006335620768368244,0.49326548,0.125,0.541116,0.49145445,0.3920648,-0.001982818010790241,0.031244256,0.06451612903225806,0.21400094,0.0634321,1.0000002,0.93656814,0.125,1.0000002,0.9129679,0.7859993,-0.00323471878149989,0.051120784
base-noprop__6789eb569ba9201716016a5c210359d9e3d43278__粽子菇__v0__ade83f0a__c0.mp4,0.9919470548629761,0.9640613794326782,0.012149304,-0.008501142,0.026347637,0.03484878,0.125,0.05265248,0.028621007,0.014198333,0.00012565060597885446,0.0070729977,0.29667240381240845,0.13004494,0.035749376,0.3830676,0.012802235782146454,0.34731823,0.25,0.385262,0.32529342,0.25302267,-0.0025956313674750553,0.043821767,0.0,0.10035235,0.015631199,1.0000001,0.9843689,0.21875,1.0000001,0.96302927,0.8996478,-0.0011765528087916272,0.03221744
exact-r1__2526bb599376b9015ca0eea713a0fb5afae34359__汉堡菇__v236__eyemask__9225dd36__c0.mp4,0.9868001341819763,0.9344759583473206,0.03594148,0.03594148,0.049075365,0.0131338835,0.1875,0.09195137,0.044426426,0.0131338835,-0.0012738509458705472,0.020208059,0.5708282589912415,0.051605582,0.051605582,0.6405207,0.01888497732579708,0.5889151,0.1875,0.6451996,0.61525464,0.5889151,-0.0014881570755211678,0.015820792,0.0,0.112767816,0.110031545,1.0,0.88996845,0.09375,1.0,0.9307314,0.8872322,-0.0035795044274098964,0.03690108
exact-r1__f0acf58daf5bb6ba0cded2f57ccf6bb43ceb78e5__毒蘑菇__v1513__glasses__300f23a6__c0.mp4,0.9968785643577576,0.99030601978302,0.015149899,0.0117822215,-0.06428523,-0.076067455,0.25,-0.062486313,-0.06999248,-0.07943513,-0.0004894610813919942,0.005551795,0.055931173264980316,0.008441126,0.0029505063,-0.011076283,0.0008409328875131905,-0.014026789,0.15625,-0.0039149476,-0.014061309,-0.019517409,-0.0001784767472469237,0.0036680086,0.03225806451612903,0.020225048,0.020078719,1.0,0.9799213,0.15625,1.0,0.9873291,0.97977495,-0.00042526001148906264,0.005537979
exact-r2__f16563383dc7f5abb88446494148bd692e6b4a57__爆炸菇（爆炸前）__v1520__scooter__ad0ffcf2__c0.mp4,0.9805765748023987,0.8903384208679199,0.03209824,-0.00030894578,-0.0027912483,-0.0024823025,0.09375,-0.00084172934,-0.005542608,-0.03488949,-2.554987756606433e-05,0.0069897803,0.09870680421590805,0.009216279,0.008693099,0.08601014,0.0019286847673356533,0.077317044,0.0,0.15835902,0.093164206,0.076793864,1.3803032191357166e-05,0.020573577,0.12903225806451613,0.17141664,0.007814288,1.0,0.9921857,0.1875,1.0,0.9654317,0.82858336,-0.0007969157721115147,0.04823877
base-props__dfb07d087bbb45ae4ec093956c13cbcc5ca2bb4f__爆炸菇（爆炸后）__v873__flag__0921f662__c0.mp4,0.9684263467788696,0.9066452383995056,0.02852127,0.021592408,0.07534456,0.053752154,0.21875,0.103928566,0.06978867,0.046823293,-0.00016576819165535855,0.013295802,0.46379855275154114,0.14729857,0.13983434,0.540478,0.012433570809662342,0.40064365,0.1875,0.6253077,0.5335872,0.39317942,-0.0023144774379268685,0.059265994,0.0,0.33795774,0.32668382,1.0000001,0.6733163,0.1875,1.0000001,0.8811103,0.6620424,-0.009404338306345884,0.09144076
exact-r1__6474718652c3298f3ac628f29426024c3a14fa73__爆炸菇（爆炸后）__v630__scooter__cfbf8e28__c0.mp4,0.9987953901290894,0.9964188933372498,0.006343849,-0.0047400706,-0.03167371,-0.02693364,0.1875,-0.021812845,-0.028748734,-0.03801756,0.00021663085827904296,0.0036299387,0.07039184123277664,0.0,-0.004893955,0.035765562,0.012584907934069633,0.040659517,0.1875,0.04727466,0.041643105,0.035765562,0.00016231380288333594,0.002953105,0.0,0.007989645,0.003276825,1.0000001,0.9967233,0.125,1.0000001,0.99603194,0.9920105,-0.00011714223411773807,0.0020888199
base-noprop__3832d04a1cb8b144cb27edf994f26444ef4fd338__蘑菇力__v0__f57985eb__c0.mp4,0.9992504119873047,0.9980915188789368,0.0040536635,0.00019324571,-0.017904803,-0.018098049,0.1875,-0.017628048,-0.02016976,-0.021958467,9.013517401959101e-06,0.0013286874,0.05407106876373291,0.00971327,0.0047816075,0.040554844,0.010629775933921337,0.035773236,0.15625,0.040554844,0.033901304,0.030841574,-4.7306522666926724e-05,0.0022311853,0.0,0.0068627,0.004287243,1.0,0.99571276,0.0,1.0,0.9947542,0.9931373,-9.317259110311145e-05,0.0017073312
base-props__ab46352316dd303e2692bf4e35d24794f50ca8f1__汉堡菇__v684__eyemask__f96abc17__c0.mp4,0.9938376545906067,0.9753126502037048,0.010575116,0.0010459423,-0.03891045,-0.03995639,0.09375,-0.008724153,-0.038224682,-0.049485564,-4.372502679873904e-05,0.0096884025,0.5150834321975708,0.01845932,-0.035796046,0.4619252,0.02216595783829689,0.49772125,0.1875,0.51693624,0.47685876,0.4434659,0.0010238253945741604,0.021797476,0.0,0.06506151,0.060717046,0.99999994,0.9392829,0.0625,0.99999994,0.9569421,0.93493843,-0.0019499117896353932,0.021066293
base-noprop__02649510b01d521437d95658981d30da7d35fe3b__汉堡菇__v0__262e0805__c0.mp4,0.9816742539405823,0.9146149754524231,0.027173221,0.027173221,0.017379284,-0.009793937,0.15625,0.036379457,0.0093525015,-0.009793937,-0.00041007115082307226,0.01036421,0.6420586109161377,0.05587423,-0.021615088,0.6653631,0.014518000185489655,0.68697816,0.15625,0.68919694,0.65141106,0.60948884,0.0007733310684780402,0.02064427,0.0967741935483871,0.120686054,0.064517975,1.0,0.935482,0.1875,1.0,0.9448315,0.87931395,-0.003074102486071319,0.03727988
exact-r2__46efe225dec2d1e5429fa9bf2a6c0d66fc5cb87e__吐司菇__v450__bubble__2ba3618b__c0.mp4,0.9537714719772339,0.7654447555541992,0.02101165,0.012570798,0.0033836365,-0.009187162,0.0625,0.029463202,0.0008970178,-0.017628014,-0.00046092077619956,0.010717811,0.2669118046760559,0.124242485,0.041212976,0.3323719,0.018180273473262787,0.2911589,0.09375,0.4021001,0.26780882,0.2081294,-0.0018306927198320105,0.04896487,0.1935483870967742,0.45214874,0.29971433,0.9999999,0.70028555,0.09375,0.9999999,0.69082767,0.54785115,-0.007959610501255092,0.11530123
exact-r1__53600e19bd030f125b130556b2ab1372a845cf17__吐司菇__v521__coffee__aa14839c__c0.mp4,0.9691795110702515,0.909588634967804,0.027947694,0.027947694,-0.030846745,-0.05879444,0.25,-0.016966164,-0.03796071,-0.05879444,-0.0009202171127991949,0.012326308,0.505388081073761,0.044716865,0.029853374,0.4735839,0.005005977116525173,0.44373053,0.1875,0.5275368,0.46742737,0.42886704,-0.0003818050627746755,0.021964176,0.16129032258064516,0.16242045,0.06400895,0.9999999,0.9359909,0.1875,0.9999999,0.9199036,0.8375794,-0.002181343231732528,0.044637524
generic__b5751664c907d7f8d89a1aa58474e961773ea73a__粽子菇__v722__crown__72c9a4ea__c0.mp4,0.995447039604187,0.9856633543968201,0.0028705,-0.004736185,-0.0121279955,-0.0073918104,0.25,0.00153023,-0.006353762,-0.014998496,0.00016830472652513588,0.0047075977,0.5534249544143677,0.020917416,0.012701988,0.5480764,0.015450084581971169,0.5353744,0.21875,0.5626321,0.5470712,0.527159,0.0002273413355399572,0.010050198,0.0,0.03672886,0.024910986,1.0,0.975089,0.1875,1.0,0.9835255,0.96327114,-0.0007910538147970806,0.010871678
base-props__ab46352316dd303e2692bf4e35d24794f50ca8f1__吐司菇__v684__scooter__10c24871__c0.mp4,0.9864646792411804,0.9332274198532104,0.015444994,0.0011525154,-0.06763831,-0.06879082,0.125,-0.05813554,-0.06967941,-0.0830833,-0.0001016695658700924,0.005800523,0.28339987993240356,0.07867257,-0.01225841,0.23270229,0.002175339963287115,0.2449607,0.21875,0.2629769,0.21372044,0.15402971,-0.000993628322510071,0.034703694,0.16129032258064516,0.08383614,0.03661859,0.99999994,0.96338135,0.21875,0.99999994,0.95735145,0.9161638,-0.0016750395188757869,0.027052395
exact-r1__16597e08fbe04aa1b1563b4418564d5f7378092e__蘑菇力__v144__glasses__5def49b2__c0.mp4,0.9647490978240967,0.872108519077301,0.015942633,0.012240373,-0.008269519,-0.020509891,0.21875,0.025506645,-0.0029704166,-0.024212152,-0.0008178290711644803,0.015050936,0.21278423070907593,0.11289553,0.080212034,0.20101997,0.008207542821764946,0.12080794,0.3125,0.36809018,0.2098138,0.08812444,-0.005144166898069745,0.08367879,0.0,0.22310156,0.19876808,0.99999994,0.80123186,0.28125,0.99999994,0.8753842,0.7768984,-0.006848466536166706,0.06932559
exact-r2__c56f18183843ecc10f4a0c80a71cf74a3281b10f__汉堡菇__v1230__glasses__aa624b16__c0.mp4,0.9582439661026001,0.8953081369400024,0.004938692,-0.011743069,-0.0039086044,0.007834464,0.125,0.042735144,0.01618233,-0.008847296,-0.00030134386134462196,0.0137234,0.28247031569480896,0.016746923,-0.04043883,0.265598,0.009200982749462128,0.30603683,0.1875,0.35473418,0.29865268,0.24885108,0.001695305013433761,0.027543344,0.0,0.21368891,0.14315206,0.99999994,0.8568479,0.125,0.99999994,0.8723613,0.78631103,-0.003462763781771253,0.05044535
exact-r1__c623c242446d6fd4f71cfb5843407de981af5e77__汉堡菇__v1237__glasses__082e1f5e__c0.mp4,0.9941257238388062,0.9821008443832397,0.02853103,0.017611355,-0.053053178,-0.07066453,0.15625,-0.030245721,-0.051847197,-0.08158421,-0.00048048059453319333,0.0110198,0.16211092472076416,0.006522231,0.0017040074,0.10237061,0.011460013687610626,0.100666605,0.125,0.14419237,0.11026373,0.09584838,0.00015333615915298358,0.011249208,0.06451612903225806,0.025339544,0.024449646,0.9999999,0.97555023,0.21875,0.9999999,0.9845059,0.97466034,-0.0006688986945886188,0.0075676367
exact-r2__55da22abe11d7537f6c455032f1fb4e7bbd78acf__汉堡菇__v547__scooter__b9c909ae__c0.mp4,0.971423864364624,0.9091312289237976,0.025012732,0.008939654,0.026998103,0.018058449,0.15625,0.038762063,0.026355686,0.001985371,-0.0004383613003139266,0.008149258,0.3803326487541199,0.0095204115,-0.0007467568,0.3828284,0.014201058074831963,0.38357517,0.0625,0.47055963,0.40668833,0.373308,0.0015828346675180005,0.027124226,0.0,0.19096673,0.16624463,1.0,0.8337554,0.25,1.0,0.92484057,0.8090333,-0.006507795511627435,0.06309692
base-noprop__db8692607b532a06def0a9c28e842cfc4dbca1b5__爆炸菇（爆炸前）__v0__619b605f__c0.mp4,0.9928767681121826,0.9683370590209961,0.01280731,-0.0056509674,-0.030647784,-0.024996817,0.1875,-0.024140388,-0.032011796,-0.043455094,0.00038823007969212984,0.0057430095,0.31638026237487793,0.043494284,0.029218018,0.30138314,0.011959521099925041,0.27216512,0.09375,0.33831665,0.28436846,0.25788885,-0.0005716723867874977,0.021124465,0.0,0.061786532,0.014015317,1.0,0.9859847,0.25,1.0,0.9686136,0.93821347,0.0005888367765460298,0.019123752
